split,global_index,inchi_key,smiles,formula,target_value
train,2528,PFXTZQOIUWAKGR-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(n1cc(C(F)(F)F)nn1)=CC2=O,,3.39
train,3821,ZMIAXYXGMIFNDF-UHFFFAOYSA-N,Cn1c(F)ccc1C1=C(c2ccc(F)n2C)C(=O)c2nc(C#N)cnc2C1=O,,1.1
train,1512,JWEXJVGNOAJKFU-UHFFFAOYSA-N,O=C1C(c2cnc[nH]2)=CC(=O)c2ncccc21,,1.88
train,1049,HSTJOOCJOCAZEF-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ncco1)=C(c1ncco1)C2=O,,2.21
train,1751,LNTNDHOAXYEOBF-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1cc(O)c[nH]1)=C(c1cc(O)c[nH]1)C2=O,,0.84
train,2412,OSOQTFCFROPJPX-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1nnc(O)nn1)=CC2=O,,2.45
train,4796,TYSAMMJUPXREMB-UHFFFAOYSA-N,COC1=CC=C(c2ccc3c(c2)C(=O)c2cc(C4=CC=C(OC)C4)ccc2C3=O)C1,,0.71
train,302,BYENIHGRKWLKKM-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3ncc(C#N)nc3C2=O)s1,,1.0
train,5539,PBWUMLRESJFXEM-UHFFFAOYSA,Clc1ccc(N2c3ccccc3Sc3ccccc32)[nH]1,,0.7
train,4714,RDRGFNYXWJFASY-WCWDXBQESA-N,Clc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(Cl)cc4)o3)o2)cc1,,0.86
train,838,GRXWKUUWBPQTQG-UHFFFAOYSA-N,Cc1cnc(C2=CC(=O)c3ncccc3C2=O)o1,,2.03
train,186,AXVHNAXAEBNICB-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(C1=CC=C(Cl)C1)C2=O,,1.77
train,5187,OCFGCGMHYBLONR-UHFFFAOYSA,C=CSN1c2ccccc2N(c2ccc(O)cc2)c2ccccc21,,0.35
train,1421,JLGZKLDDVFCRQQ-ONEGZZNKSA-N,COC=CC1=CC(=O)c2ncc(OC)cc2C1=O,,1.78
train,1524,JXGCEULOOYSHGJ-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(c1cccs1)C2=O,,1.97
train,3413,WYZQICWOFNKSEX-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(O)cn1)=C(c1ccc(O)cn1)C2=O,,1.89
train,3884,ZSYBDESATPYNIX-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1cccn1C=O)=CC2=O,,1.93
train,334,CCUUGONWKXPNOH-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ncc(O)cn1)=CC2=O,,2.38
train,1043,HSEKUGWRKLASGB-UHFFFAOYSA-N,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)c3nccnc3C2=O)cc1,,1.44
train,388,CJHXGBLFUZRFSR-UHFFFAOYSA-N,O=C1C=C(c2ccc([N+](=O)[O-])cn2)C(=O)c2nccnc21,,3.0
train,2746,RRFJCFKYEQWZOD-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1nnc(S)nn1)=C(c1nnc(S)nn1)C2=O,,2.5
train,3039,UROXJWQTVNLFED-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1ncc([N+](=O)[O-])o1)=C(c1ncc([N+](=O)[O-])o1)C2=O,,3.18
train,4105,FLYDYOBHEKLJCG-FMQUCBEESA-N,CC#Cc1ccc(N=Nc2ccc(C#CC)cc2)cc1,,1.6
train,4728,RNGIHWTUKBPIRR-OCEACIFDSA-N,Oc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(O)cc4)cc3)cc2)cc1,,1.22
train,4185,GUAZFJWBAQFCFA-MVJHLKBCSA-N,FC(F)(F)Oc1c[nH]c(-c2ccc(N=Nc3ccc(-c4cc(OC(F)(F)F)c[nH]4)cc3)cc2)c1,,1.0
train,2676,RJSOSGPFYVKOQW-UHFFFAOYSA-N,COc1cnc(C2=CC(=O)c3nc(C#N)c(C#N)cc3C2=O)nc1,,2.4
train,1764,LPWZMHKDOIDCTF-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ccc(C(F)(F)F)o1)=CC2=O,,2.25
train,4274,IHVKFDMDQIUKRT-UHFFFAOYSA-N,N#CC1=CC=C(c2cc(C#N)cc(C3=CC=C(C#N)C3)c2C#N)C1,,-0.69
train,5158,BXNXZRFHJZUEKE-UHFFFAOYSA,C#COCN1c2ccccc2N(c2coc(OC(F)(F)F)n2)c2ccccc21,,0.6
train,4144,GBDNHOJKOIHPMC-UHFFFAOYSA-N,O=C1c2ccc(-c3cc([N+](=O)[O-])c[nH]3)cc2C(=O)c2cc(-c3cc([N+](=O)[O-])c[nH]3)ccc21,,1.84
train,4060,DOUDWFHYHKDFGA-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(O)[nH]2)c(C#N)c(-c2ccc(O)[nH]2)c1,,-1.36
train,3962,BFXHBNJIWVYUCK-FLWNBWAVSA-N,FC(F)(F)Oc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(OC(F)(F)F)cc4)s3)s2)cc1,,0.89
train,1745,LMXJYOORIYGCSC-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1ncc([N+](=O)[O-])cn1)=C(c1ncc([N+](=O)[O-])cn1)C2=O,,3.11
train,3152,VDWFOWPKBKGEOR-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(c1ccc(OC(F)(F)F)s1)C2=O,,1.87
train,4324,JEYOKIDLPPCNTF-UHFFFAOYSA-N,Fc1ncc(C2(F)N=N2)[nH]1,,2.14
train,1523,JXFKRKNPKRLJPE-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1cccn1C=O)=CC2=O,,1.89
train,880,GWJBDLLQKDRZNR-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc([N+](=O)[O-])n1C)C2=O,,2.2
train,3569,XRBWLSOPFNCLMX-UPHRSURJSA-N,N#Cc1cnc2c(n1)C(=O)C(C=COC(F)(F)F)=CC2=O,,2.63
train,5150,XPTGWYJIDAPUPZ-UHFFFAOYSA,N#Cc1csc(N2c3ccccc3N(c3ccsc3C(F)(F)F)c3ccccc32)n1,,0.66
train,2797,RXPBZZMDSYIHRE-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(C(F)(F)F)cc1)C2=O,,2.49
train,1457,JPSOMSWIUSJSAA-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=CC(=O)c3ncc(C#N)cc3C2=O)n1C=O,,1.32
train,3617,XXJPLSNBMGOZHJ-UHFFFAOYSA-N,N#Cc1c[nH]c(C2=CC(=O)c3nc(C#N)cnc3C2=O)c1,,2.04
train,1794,LTTYFYKSNFODAK-UHFFFAOYSA-N,CN(C)c1c[nH]c(C2=C(c3cc(N(C)C)c[nH]3)C(=O)c3c(C#N)cc(C#N)nc3C2=O)c1,,0.27
train,566,DUGDJGRIFWEVCG-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(n1cc(Cl)c3ccccc31)=C(n1cc(Cl)c3ccccc31)C2=O,,1.56
train,5046,ZBCUWYGPFYFBOD-UHFFFAOYSA-N,N#Cc1cc(-c2nc(C(F)(F)F)co2)c(C#N)c(-c2nc(C(F)(F)F)co2)c1,,-0.58
train,1188,IJSWKEHIOOEJMF-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(C#CN=C(C)O)=CC2=O,,2.05
train,4226,HQKAQFXKDDDRRA-UHFFFAOYSA-N,Cc1cnc(C2(C)N=N2)s1,,1.84
train,5386,ZHUWNDBCSRJJJG-UHFFFAOYSA,Cc1cc(-c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(-c5ccc(-c6cnc(Cl)o6)cc5)ccc3N4c3ccc(-c4cc(C#N)[nH]n4)cc3)cc2)cn1C=O,,0.69
train,5276,YXUKCFVBJCIIMJ-UHFFFAOYSA,FC(F)(F)c1cc(N2c3ccccc3N(c3ccoc3C(F)(F)F)c3ccccc32)co1,,0.47
train,909,GZYRUKSFYRTLAI-UHFFFAOYSA-N,COc1ccc(C2=C(c3ccc(OC)[nH]3)C(=O)c3c(C#N)cc(C#N)nc3C2=O)[nH]1,,0.51
train,2345,OKNIGUOJSUBWMJ-UHFFFAOYSA-N,O=C1C(c2ccc(OC(F)(F)F)s2)=CC(=O)c2ncccc21,,2.01
train,1051,HSWZROSQEKNZNB-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1nc(C(F)(F)F)cs1)=C(c1nc(C(F)(F)F)cs1)C2=O,,2.37
train,899,GYDGOQUVYZXRPL-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1cc(OC(F)(F)F)c[nH]1)=CC2=O,,1.73
train,5134,SFRVYMFRQWMNRP-ACCUITESSA,CO/C=C/N1c2ccccc2N(c2ccoc2S)c2ccccc21,,0.25
train,5512,YUQCEFVFECUTJZ-UHFFFAOYSA,O=c1oc2cc(-c3ccc(OC(F)(F)F)[nH]3)ccc2c2cc3ccccc3c(C3=CS(=O)(=O)C(OC(F)(F)F)=C3)c12,,1.1
train,4092,FFIFBLGISSNFML-ISLYRVAYSA-N,Oc1nnc(-c2ccc(N=Nc3ccc(-c4nnc(O)nn4)cc3)cc2)nn1,,1.83
train,3895,AAVCLCWJGYZTDA-DQRAZIAOSA-N,Sc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(S)cn4)s3)s2)nc1,,0.86
train,5397,AHEBBHZXVGYOIV-UHFFFAOYSA,O=c1oc2cc(-c3cccc(S)n3)ccc2c2cc3ccccc3c(-c3cc[nH]n3)c12,,1.45
train,5329,BVOXXBUZZOWXHF-UHFFFAOYSA,COc1ccc(-c2ccc(-c3ccc4c(c3)C(C)(C)c3cc(-c5ccc(-c6ccc(OC)o6)cc5)ccc3N4c3ccc(-c4ccc(OC)o4)cc3)cc2)o1,,0.55
train,4221,HNDZSZIWHLZPFS-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(OC(F)(F)F)s2)c(C#N)c(-c2ccc(OC(F)(F)F)s2)c1,,-1.0
train,3405,WXYRMFNUNVXKOA-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(C#CCl)=CC2=O,,3.41
train,592,DYDLYZRPVCMQBJ-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ccccn1)=C(c1ccccn1)C2=O,,2.36
train,2357,OLUBWNIDLHVPBO-UHFFFAOYSA-N,N#Cc1coc(C2=C(c3nc(C#N)co3)C(=O)c3c(C#N)ccnc3C2=O)n1,,2.78
train,2279,OCECTWNRXOESNY-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1cnc(C(F)(F)F)[nH]1)=CC2=O,,2.36
train,4658,PWQDOXXFWMIDOV-UHFFFAOYSA-N,N#Cc1cc(-c2ncc(Cl)s2)c(C#N)c(-c2ncc(Cl)s2)c1,,-0.79
train,713,FMNUBJZUIPOVAW-UHFFFAOYSA-N,COc1cn(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)c2ccccc12,,1.24
train,667,FGYOZVUTJNDGGY-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc[nH]1)=C(c1ccc[nH]1)C2=O,,1.04
train,892,GXOHUEZHCOTJNA-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ncc(OC(F)(F)F)o1)=CC2=O,,2.17
train,2182,NOEZGHXFIRJZRB-UHFFFAOYSA-N,O=C1C(c2ncc(S)o2)=C(c2ncc(S)o2)C(=O)c2ncccc21,,1.57
train,4024,CPZQZSGJUBMNHH-UHFFFAOYSA-N,N#Cc1cc(-c2cccs2)c(C#N)c(-c2cccs2)c1,,1.89
train,2056,MZPFCEZWPJDHQA-UHFFFAOYSA-N,CN(C)c1ncc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)[nH]1,,1.07
train,4343,JSUHZLWWIINXDU-UHFFFAOYSA-N,O=C1c2ccc(C3=CC=C([N+](=O)[O-])C3)cc2C(=O)c2cc(C3=CC=C([N+](=O)[O-])C3)ccc21,,1.85
train,3793,ZIGXICIZBRTCQV-UHFFFAOYSA-N,COc1cnc(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)o1,,1.72
train,4201,HCBHMKNNZIRFPS-UHFFFAOYSA-N,N#Cc1cc(-c2ncc(C(F)(F)F)cn2)c(C#N)c(-c2ncc(C(F)(F)F)cn2)c1,,2.92
train,4590,OGNWBRQHYDYTLA-OCEACIFDSA-N,FC(F)(F)Oc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(OC(F)(F)F)o4)s3)s2)o1,,1.31
train,692,FJXCNZLTVDIAMI-UHFFFAOYSA-N,Cn1c(C2=C(c3ccc(C(F)(F)F)n3C)C(=O)c3nc(C#N)c(C#N)cc3C2=O)ccc1C(F)(F)F,,1.76
train,999,HMDGWPJVKMYDCT-UHFFFAOYSA-N,N#Cc1cnc(C2=CC(=O)c3ncccc3C2=O)o1,,2.7
train,3207,WAQHAQBUIUPHBD-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc(F)cn1)=C(c1ccc(F)cn1)C2=O,,2.28
train,4335,JOLFDAPIXAOLBO-UHFFFAOYSA-N,FC(F)(F)c1ccc(C2(C(F)(F)F)N=N2)o1,,2.54
train,2065,NALDRLGPBYHLGW-UHFFFAOYSA-N,N#Cc1cnc(C2=C(c3ncc(C#N)o3)C(=O)c3ncccc3C2=O)o1,,2.71
train,3459,XELXGWKKMMPWPQ-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(c1nc(O)co1)C2=O,,2.02
train,4219,HMGFWPOXOGPALO-FMQUCBEESA-N,Cc1coc(-c2ccc(N=Nc3ccc(-c4nc(C)co4)o3)o2)n1,,1.07
train,2824,SAOISYLYXYGXCI-UHFFFAOYSA-N,N#Cc1cnc(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)o1,,2.98
train,2222,NUDKTKICRVCMTJ-UHFFFAOYSA-N,CN(C)c1nnc(C2=CC(=O)c3ncccc3C2=O)nn1,,1.83
train,3785,ZGXRWWHWRQBOTD-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)n1C,,0.78
train,1195,IKKKJUXJCIMQEA-UUASQNMZSA-N,COc1ccnc2c1C(=O)C(C=NN=C(C)O)=CC2=O,,1.81
train,4555,NRBURGVTCFDSMW-UHFFFAOYSA-N,c1coc(C2N=N2)n1,,2.27
train,5510,YPVDZKHCNDIGDW-UHFFFAOYSA,COc1sccc1-c1ccc2c(c1)oc(=O)c1c(-c3c[nH]c([N+](=O)[O-])c3)c3ccccc3cc12,,1.08
train,5457,MBTZZEQWIQOJMA-UHFFFAOYSA,C=COc1ccc2c(c1)oc(=O)c1c(-c3c[nH]c(OC(F)(F)F)c3)c3ccccc3cc12,,1.25
train,3488,XHZZPKXJFYDDMR-SOFYXZRVSA-N,CN(C)N=CC1=CC(=O)c2nc(C#N)c(C#N)nc2C1=O,,1.47
train,3124,VBDBRNNPPAAEJX-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(c1ccc(OC(F)(F)F)[nH]1)=C(c1ccc(OC(F)(F)F)[nH]1)C2=O,,1.0
train,2049,MZDFLBDDZBTROC-UHFFFAOYSA-N,CC(O)=Nc1cnc(C2=CC(=O)c3nccnc3C2=O)o1,,1.55
train,500,DMOSZDBEJILZQY-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(n1cc([N+](=O)[O-])c3ccccc31)C2=O,,2.07
train,3867,ZRKUGIFACXUOKT-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1nncnn1)=CC2=O,,2.29
train,3194,VZEJNZRXHYQRQH-ONEGZZNKSA-N,CN(C)C=CC1=CC(=O)c2ncc(C#N)nc2C1=O,,1.21
train,3915,AIMQZQFEGVNVMF-VHXPQNKSSA-N,Sc1c[nH]c(-c2ccc(N=Nc3ccc(-c4cc(S)c[nH]4)cc3)cc2)c1,,0.86
train,4461,LUYGXORZJGFQST-UHFFFAOYSA-N,N#Cc1cc(C2=CC=C(F)C2)c(C#N)c(C2=CC=C(F)C2)c1,,-1.07
train,5103,GREQIGSEAICLSC-UHFFFAOYSA,C#CN1c2ccccc2N(CO)c2ccccc21,,0.55
train,3519,XLOCSCMUTPCZTP-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ncc(F)s1)=C(c1ncc(F)s1)C2=O,,1.87
train,4504,MRTMGFXVDLZQOE-OCEACIFDSA-N,FC(F)(F)c1coc(-c2ccc(N=Nc3ccc(-c4nc(C(F)(F)F)co4)s3)s2)n1,,1.45
train,4600,OKSVETFNPDSZGL-FMQUCBEESA-N,Fc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(F)o4)o3)o2)o1,,0.66
train,4727,RMSOSBDUDVEPNP-UHFFFAOYSA-N,Cn1c(F)ccc1C1(F)N=N1,,1.53
train,2365,OMROHHMPJBVVRE-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C#CF)=CC2=O,,3.34
train,2963,UJPOVUPLNNRBIR-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1nnc(S)nn1)=CC2=O,,2.33
train,4134,FWJLOMIHEOSDLE-BYYHNAKLSA-N,Fc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(F)cn4)cc3)cc2)nc1,,1.68
train,5265,WJYVQABYQOHJBQ-MHWRWJLKSA,C=NON1c2ccccc2N(/C=N/O)c2ccccc21,,0.68
train,2772,RUQQWZGSGSIYQF-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C=C(C1=CC=CS1(=O)=O)C2=O,,2.62
train,961,HGHXKSYHOWHCHZ-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1ccc(S)n1C=O)=C(c1ccc(S)n1C=O)C2=O,,1.25
train,3875,ZSCXPNPHACUQCO-UHFFFAOYSA-N,O=C1C(n2ccc3ccccc32)=C(n2ccc3ccccc32)C(=O)c2nccnc21,,1.48
train,1562,KBSUFHONJNTNRX-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1ncc(O)s1)=C(c1ncc(O)s1)C2=O,,1.22
train,4059,DOKRBLLIFIJKEE-UHFFFAOYSA-N,Oc1nnc(C2(O)N=N2)nn1,,2.81
train,1149,IDLGOWMJCQEOFW-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(C#CF)=C(C#CF)C2=O,,2.88
train,5310,QTHZRZZKCWVIFV-UHFFFAOYSA,CO[C]1=N[N]C(=NN=1)c1ccc(cc1)N1c2ccc(cc2C(c2c1ccc(c2)c1ccc(cc1)c1ccc[nH]1)(C)C)c1ccc(cc1)c1cncnc1,,0.67
train,4126,FTSYUBCKTHHITG-UHFFFAOYSA-N,CC#Cc1cc(C#N)cc(C#CC)c1C#N,,2.33
train,4827,UNINBBOUVKIBHT-UHFFFAOYSA-N,Cc1cnc(-c2cc(C#N)cc(-c3ncc(C)s3)c2C#N)s1,,-1.0
train,143,ARLBTHCPVNDQHW-UHFFFAOYSA-N,CC(O)=Nc1nnc(C2=CC(=O)c3nccnc3C2=O)nn1,,2.02
train,1334,JAULDNQREDCUDX-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(C#CCl)=C(C#CCl)C2=O,,2.32
train,4071,DTRVHNIXHIOQED-PVVPRHBSSA-N,SC=Cc1ccc(N=Nc2ccc(C=CS)cc2)cc1,,0.94
train,3925,ANZMAKQNEXXESU-UHFFFAOYSA-N,N#Cc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c(-c2ccc(C(F)(F)F)cc2)c1,,-0.91
train,746,GEKXQFUAAKFPDN-CIIODKQPSA-N,N#Cc1ccc2c(n1)C(=O)C(C=C[N+](=O)[O-])=C(C=C[N+](=O)[O-])C2=O,,2.55
train,4052,DLENVYASMXCDEG-UHFFFAOYSA-N,O=C1c2ccc(-c3ncc(C(F)(F)F)s3)cc2C(=O)c2cc(-c3ncc(C(F)(F)F)s3)ccc21,,2.47
train,5179,KWUSBBOYTCBJLX-NTEUORMPSA,O=[N+]([O-])/N=C/N1c2ccccc2N(O)c2ccccc21,,1.2
train,3843,ZPJVYNXEPGHAMN-UHFFFAOYSA-N,N#Cc1ccc(C2=C(c3ccc(C#N)cn3)C(=O)c3ncc(C#N)cc3C2=O)nc1,,2.01
train,2460,OYMGEOGNZFEQCA-UHFFFAOYSA-N,CC(O)=Nc1cn(C2=CC(=O)c3nc(C#N)cnc3C2=O)c2ccccc12,,1.12
train,3111,UZYSZOZONSQICK-TZFCGSKZSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(C=CC(F)(F)F)=C(C=CC(F)(F)F)C2=O,,2.93
train,3857,ZQSMPSAFFLFRCQ-UPHRSURJSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(C=CC(F)(F)F)C2=O,,3.3
train,4513,MVBAVADLRAQYLB-FMQUCBEESA-N,Fc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(F)s4)o3)o2)s1,,1.06
train,1834,LYAYQPWYHIDQQO-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C1=CC=C(C(F)(F)F)S1(=O)=O)=C(C1=CC=C(C(F)(F)F)S1(=O)=O)C2=O,,3.1
train,1936,MKJMNMTUVHSXFD-VHUAAIQRSA-N,CN=CC1=C(C=NC)C(=O)c2nc(OC)cnc2C1=O,,1.64
train,4096,FIEWUSOXTJIAHQ-QURGRASLSA-N,N#Cc1csc(-c2ccc(N=Nc3ccc(-c4nc(C#N)cs4)o3)o2)n1,,1.38
train,3389,WWGUNFRTJRNTGS-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccc(Cl)cn1)C2=O,,2.41
train,3198,VZRXEIFOQMVRKV-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1nnc(OC(F)(F)F)nn1)=C(c1nnc(OC(F)(F)F)nn1)C2=O,,2.53
train,4078,DXOZHDBZUVHEKT-FMQUCBEESA-N,Cc1csc(-c2ccc(N=Nc3ccc(-c4nc(C)cs4)o3)o2)n1,,0.95
train,3844,ZPJZWAIGZXGPCU-UHFFFAOYSA-N,O=C1C(c2ccc([N+](=O)[O-])s2)=C(c2ccc([N+](=O)[O-])s2)C(=O)c2ncccc21,,2.37
train,3035,UREYFHJOYOEWEZ-UHFFFAOYSA-N,CN(C)c1nccn1C1=CC(=O)c2ncc(C#N)c(C#N)c2C1=O,,1.02
train,3264,WIDLOMZMCVMUOB-UHFFFAOYSA-N,O=C1C(c2cccs2)=C(c2cccs2)C(=O)c2nccnc21,,1.57
train,3647,YPYAYCGDWCVEEQ-UHFFFAOYSA-N,CC(O)=Nc1cn(C2=CC(=O)c3nccc(C#N)c3C2=O)nn1,,2.08
train,1986,MQTRMNCBLUIWRF-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc(O)cn1)=CC2=O,,2.2
train,1299,IVQXZGVONRCFKE-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ccco1)C2=O,,1.83
train,2955,UIXFDPAHYSVXBS-UHFFFAOYSA-N,COc1ccc(C2=CC(=O)c3nc(C#N)c(C#N)nc3C2=O)[nH]1,,1.27
train,1733,LLHCNVYNXJOCGL-UHFFFAOYSA-N,O=C1C(c2ccc(OC(F)(F)F)o2)=C(c2ccc(OC(F)(F)F)o2)C(=O)c2ncccc21,,1.31
train,1988,MRSQWWOUGIRIRR-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(C1=CC=C(Cl)C1)=CC2=O,,1.5
train,918,HAUIURXGTGZDIC-UHFFFAOYSA-N,COc1c[nH]c(C2=C(c3cc(OC)c[nH]3)C(=O)c3c(C#N)ccnc3C2=O)c1,,0.68
train,815,GPFFZGLCOIAEIA-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C=C(C1=CC=C(C(F)(F)F)C1)C2=O,,2.07
train,5017,YNFXXMKLTIRKJU-VHXPQNKSSA-N,Cn1c(C#N)ccc1-c1ccc(N=Nc2ccc(-c3ccc(C#N)n3C)s2)s1,,0.89
train,1630,KIVKKKDLBDILJY-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1nnc(Cl)nn1)C2=O,,2.62
train,4360,JYSCQQRNTHDPBR-UHFFFAOYSA-N,CC1(C)N=N1,,2.44
train,5431,IGTQGGPDQUBJIX-UHFFFAOYSA,O=c1oc2cc(-c3ccoc3OC(F)(F)F)ccc2c2cc3ccccc3c(-c3csc(Cl)c3)c12,,1.45
train,2830,SBDOKJPTMIVJEB-UHFFFAOYSA-N,O=C1C(c2ccc([N+](=O)[O-])cc2)=C(c2ccc([N+](=O)[O-])cc2)C(=O)c2ncccc21,,2.62
train,2264,OAFOBIXIBJTPIL-UHFFFAOYSA-N,Cc1csc(C2=CC(=O)c3ncc(C#N)cc3C2=O)n1,,2.11
train,4550,NOSWHONGURFIAL-UHFFFAOYSA-N,Cn1c(OC(F)(F)F)ccc1-c1cc(C#N)cc(-c2ccc(OC(F)(F)F)n2C)c1C#N,,1.5
train,607,DZYTYRGNGSEXAU-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1nc(O)co1)=C(c1nc(O)co1)C2=O,,1.79
train,17,ACNMDAQCKUDGOH-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc(O)cn1)=C(c1ccc(O)cn1)C2=O,,1.77
train,4399,KPIZXBSCQUXSLR-MWQXNLTMSA-N,FC(F)(F)ON=Cc1ccc(N=Nc2ccc(C=NOC(F)(F)F)o2)o1,,1.63
train,1280,ITUCGOVNDDOYTH-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3nc(C#N)cnc3C2=O)cc1,,2.18
train,4605,OMTYYSJPXLZROB-FMQUCBEESA-N,O=[N+]([O-])c1ccc(-c2ccc(N=Nc3ccc(-c4ccc([N+](=O)[O-])[nH]4)s3)s2)[nH]1,,1.17
train,1246,IOZXVZLHUPYFPY-UHFFFAOYSA-N,Cn1cccc1C1=CC(=O)c2nccc(C#N)c2C1=O,,1.54
train,250,BROPMNGTYXZLIH-TZFCGSKZSA-N,N#CC=CC1=C(C=CC#N)C(=O)c2c(ncc(C#N)c2C#N)C1=O,,2.97
train,531,DPYLYYUCDGPLGW-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=C(c3ccc(N=C(C)O)[nH]3)C(=O)c3c(C#N)ccnc3C2=O)[nH]1,,0.47
train,3208,WBDSTOOXXOVSQO-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc(C(F)(F)F)o1)=CC2=O,,2.46
train,3761,ZEEIBMXPEHQPDW-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ncc([N+](=O)[O-])o1)=C(c1ncc([N+](=O)[O-])o1)C2=O,,3.2
train,2372,ONMUTLPUFRWYPA-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(n1ccnc1O)=C(n1ccnc1O)C2=O,,1.56
